Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Palm_x,Palm_y,Palm_z,Wrist_x,Wrist_y,Wrist_z,Thumb_MCP_x,Thumb_MCP_y,Thumb_MCP_z,Thumb_PIP_x,Thumb_PIP_y,Thumb_PIP_z,Thumb_DIP_x,Thumb_DIP_y,Thumb_DIP_z,Thumb_TIP_x,Thumb_TIP_y,Thumb_TIP_z,Index_MCP_x,Index_MCP_y,Index_MCP_z,Index_PIP_x,Index_PIP_y,Index_PIP_z,Index_DIP_x,Index_DIP_y,Index_DIP_z,Index_TIP_x,Index_TIP_y,Index_TIP_z,Middle_MCP_x,Middle_MCP_y,Middle_MCP_z,Middle_PIP_x,Middle_PIP_y,Middle_PIP_z,Middle_DIP_x,Middle_DIP_y,Middle_DIP_z,Middle_TIP_x,Middle_TIP_y,Middle_TIP_z,Ring_MCP_x,Ring_MCP_y,Ring_MCP_z,Ring_PIP_x,Ring_PIP_y,Ring_PIP_z,Ring_DIP_x,Ring_DIP_y,Ring_DIP_z,Ring_TIP_x,Ring_TIP_y,Ring_TIP_z,Pinky_MCP_x,Pinky_MCP_y,Pinky_MCP_z,Pinky_PIP_x,Pinky_PIP_y,Pinky_PIP_z,Pinky_DIP_x,Pinky_DIP_y,Pinky_DIP_z,Pinky_TIP_x,Pinky_TIP_y,Pinky_TIP_z
66,82,54,59,58,33,181,183,-15.213773727416992,-22.41579246520996,5.112797737121582,28.147308349609375,42.45614242553711,57.24877166748047,5.872795581817627,15.494644165039062,22.001136779785156,26.90435791015625,-13.867975234985352,-13.841382026672363,-10.914504051208496,-7.600809097290039,-32.8756103515625,-35.82004928588867,-34.19706344604492,-31.39043426513672,-48.607242584228516,-56.990257263183594,-58.95551681518555,-58.795345306396484,24.648723602294922,72.09215545654297,74.06897735595703,35.1894645690918,7.823384761810303,-6.884190559387207,5.073209762573242,-32.6147575378418,-52.67875671386719,-65.3719711303711,4.165634632110596,-39.489322662353516,-64.18199157714844,-79.08844757080078,8.406543731689453,-31.86090087890625,-55.70164489746094,-70.37620544433594,13.180013656616211,-17.69668197631836,-34.859832763671875,-49.47911834716797,134.2397918701172,121.89778900146484,118.69569396972656,120.06639862060547,120.013671875,123.78013610839844,148.4849395751953,149.57374572753906,143.71302795410156,136.34341430664062,145.13511657714844,144.8016815185547,138.089599609375,130.5723114013672,138.3028106689453,135.56951904296875,127.92027282714844,119.97343444824219,128.0151824951172,126.6017837524414,122.67998504638672,117.20472717285156
67,93,55,60,59,34,196,193,-15.21650505065918,-22.40069580078125,5.133434772491455,28.142574310302734,42.36289596557617,57.1555290222168,5.846189975738525,15.472005844116211,21.981807708740234,26.895164489746094,-13.888429641723633,-13.878745079040527,-11.00180721282959,-7.735455513000488,-32.88412094116211,-35.601402282714844,-33.76210021972656,-30.787445068359375,-48.59763717651367,-56.9810905456543,-58.91395568847656,-58.70397186279297,24.681827545166016,72.1291732788086,74.10973358154297,35.21186447143555,7.800163745880127,-6.9142937660217285,5.102973461151123,-32.58346939086914,-52.6739387512207,-65.42227935791016,4.194817543029785,-39.460628509521484,-64.20220947265625,-79.19432830810547,8.436507225036621,-31.813331604003906,-55.51808547973633,-70.01836395263672,13.212343215942383,-17.658966064453125,-34.807044982910156,-49.39582443237305,134.26806640625,121.93073272705078,118.77897644042969,120.05145263671875,119.88092041015625,123.62039947509766,148.54391479492188,149.6502685546875,143.8846893310547,136.61769104003906,145.15818786621094,144.8954620361328,138.34381103515625,130.97767639160156,138.29322814941406,135.10345458984375,127.08924865722656,118.88768005371094,127.97905731201172,126.4549560546875,122.45196533203125,116.8976058959961
66,93,54,40,51,33,194,187,-15.208922386169434,-22.364994049072266,5.1792073249816895,28.098308563232422,42.16712188720703,56.909332275390625,5.810489654541016,15.441390037536621,21.96224021911621,26.897729873657227,-13.912099838256836,-13.922048568725586,-11.096895217895508,-7.877942085266113,-32.88536071777344,-35.249656677246094,-33.070068359375,-29.830583572387695,-48.56477355957031,-56.92952346801758,-58.82767105102539,-58.57184982299805,24.752254486083984,72.22374725341797,74.21915435791016,35.26152420043945,7.773990154266357,-7.014087200164795,5.149137496948242,-32.53533935546875,-52.6606330871582,-65.4827880859375,4.242404937744141,-39.413482666015625,-64.21196746826172,-79.30305480957031,8.49316120147705,-31.71546173095703,-55.19090270996094,-69.4037094116211,13.286402702331543,-17.582292556762695,-34.71431350708008,-49.27500915527344,134.32284545898438,122.06228637695312,119.00944519042969,120.05914306640625,119.66947174072266,123.31653594970703,148.62916564941406,149.7579803466797,144.12791442871094,137.00726318359375,145.17367553710938,144.9983367919922,138.64219665527344,131.45957946777344,138.25253295898438,134.3429718017578,125.75932312011719,117.16432189941406,127.89461517333984,126.22203826904297,122.13455963134766,116.5088882446289
48,95,55,39,53,33,188,179,-15.141838073730469,-22.20870018005371,5.369609355926514,27.938003540039062,41.58428955078125,56.05862808227539,5.720096111297607,15.327277183532715,21.873428344726562,26.87754249572754,-13.954977989196777,-13.98196792602539,-11.252358436584473,-8.121037483215332,-32.843666076660156,-33.89847183227539,-30.52322006225586,-26.383800506591797,-48.39527893066406,-56.656612396240234,-58.43239212036133,-58.02907943725586,25.107851028442383,72.71691131591797,74.7855453491211,35.610374450683594,7.929675579071045,-7.208497047424316,5.358005523681641,-32.33256530761719,-52.55242919921875,-65.57752227783203,4.468050479888916,-39.18813705444336,-64.12398529052734,-79.45362854003906,8.778712272644043,-31.180028915405273,-53.758644104003906,-66.91242980957031,13.678301811218262,-17.181962966918945,-34.252227783203125,-48.7134895324707,134.55294799804688,122.78389739990234,120.11143493652344,120.35155487060547,119.25354766845703,122.51702117919922,148.887939453125,150.01544189453125,144.7664794921875,138.07498168945312,145.16737365722656,145.2287139892578,139.38922119140625,132.68927001953125,138.0546112060547,131.746337890625,121.33770751953125,111.52875518798828,127.55475616455078,125.3103256225586,120.92066192626953,115.05237579345703
37,89,57,40,50,35,187,178,-15.081060409545898,-22.102968215942383,5.490899562835693,27.910015106201172,41.40686798095703,55.755550384521484,5.6996612548828125,15.265952110290527,21.80873680114746,26.835277557373047,-13.949902534484863,-13.963455200195312,-11.310234069824219,-8.26081371307373,-32.79434585571289,-32.969234466552734,-28.80564308166504,-24.09092140197754,-48.2799186706543,-56.474342346191406,-58.18059539794922,-57.696773529052734,25.350990295410156,73.05091857910156,75.15888977050781,35.897701263427734,8.158733367919922,-7.137080669403076,5.496887683868408,-32.20527648925781,-52.46662902832031,-65.57853698730469,4.6252031326293945,-39.03089904785156,-64.04286193847656,-79.51924133300781,8.98239803314209,-30.714111328125,-52.58116149902344,-64.93561553955078,13.95850658416748,-16.892057418823242,-33.92066192626953,-48.31808090209961,134.69874572753906,123.27581024169922,120.80206298828125,120.63956451416016,119.21392822265625,122.29197692871094,149.0076446533203,150.0944366455078,145.00363159179688,138.5011749267578,145.15045166015625,145.25900268554688,139.71743774414062,133.32406616210938,137.94923400878906,130.0902099609375,118.51339721679688,107.95350646972656,127.38794708251953,124.7923355102539,120.21721649169922,114.19991302490234
35,88,64,47,48,37,132,116,-15.03978157043457,-22.0301570892334,5.581401348114014,27.93579864501953,41.33888626098633,55.57520294189453,5.642568588256836,15.201279640197754,21.77666473388672,26.854032516479492,-13.970804214477539,-13.880176544189453,-11.138702392578125,-8.017816543579102,-32.75715637207031,-31.89555549621582,-26.794246673583984,-21.40359878540039,-48.15595245361328,-56.26605224609375,-57.89195251464844,-57.3172721862793,25.638530731201172,73.36165618896484,75.51655578613281,36.218589782714844,8.438228607177734,-6.967370510101318,5.77238130569458,-31.92804527282715,-52.22495651245117,-65.40546417236328,4.883782863616943,-38.77231216430664,-63.78364181518555,-79.26860046386719,9.235014915466309,-30.143308639526367,-51.168235778808594,-62.57931137084961,14.219856262207031,-16.637439727783203,-33.65253829956055,-48.02470397949219,134.45040893554688,123.10530853271484,120.88207244873047,120.69546508789062,119.19325256347656,122.24542236328125,148.88455200195312,150.0917205810547,145.18801879882812,138.86622619628906,144.85105895996094,144.9171600341797,139.4158477783203,133.07797241210938,137.49609375,128.21099853515625,115.50450134277344,104.23060607910156,126.81275177001953,124.0384750366211,119.38451385498047,113.31507110595703
36,80,67,45,49,36,114,98,-14.970956802368164,-21.959911346435547,5.658313274383545,27.942243576049805,41.25760269165039,55.40642547607422,5.671846389770508,15.175317764282227,21.72699737548828,26.80360984802246,-13.92442512512207,-13.774762153625488,-10.987346649169922,-7.830747127532959,-32.685237884521484,-30.725261688232422,-24.68668556213379,-18.659759521484375,-48.045806884765625,-56.11387634277344,-57.70363235473633,-57.08951187133789,25.839677810668945,73.6473159790039,75.84477233886719,36.5096321105957,8.702631950378418,-6.813571929931641,5.875119209289551,-31.840282440185547,-52.175071716308594,-65.42725372314453,5.001939296722412,-38.65332794189453,-63.62590408325195,-79.07099914550781,9.396178245544434,-29.503978729248047,-49.44548797607422,-59.70235824584961,14.4541015625,-16.38751983642578,-33.36576843261719,-47.68729019165039,134.55624389648438,123.57181549072266,121.47673797607422,120.96968078613281,119.20340728759766,122.09809875488281,148.91102600097656,150.08609008789062,145.30921936035156,139.1384735107422,144.7919464111328,144.54173278808594,138.8895263671875,132.47256469726562,137.3974609375,126.41820526123047,112.43973541259766,100.40457153320312,126.69345092773438,123.63671112060547,118.83793640136719,112.65373229980469
33,81,73,48,53,39,106,93,-14.736618041992188,-21.734840393066406,5.901277542114258,27.934383392333984,41.0284309387207,54.89354705810547,5.78024435043335,15.23095417022705,21.801485061645508,26.932052612304688,-13.757364273071289,-13.652897834777832,-10.947214126586914,-7.859684944152832,-32.4335823059082,-27.9180850982666,-19.7769832611084,-12.415440559387207,-47.6685676574707,-55.672035217285156,-57.220115661621094,-56.56439208984375,26.569313049316406,74.57512664794922,76.89727783203125,37.44287872314453,9.583970069885254,-6.264311790466309,6.370241641998291,-31.3670711517334,-51.70283126831055,-64.98824310302734,5.525515079498291,-38.12588119506836,-63.12150955200195,-78.64928436279297,10.01790714263916,-27.440343856811523,-44.47825622558594,-51.80290222167969,15.252982139587402,-15.539673805236816,-32.44349670410156,-46.67977523803711,134.85073852539062,124.7740249633789,123.08963775634766,121.68360900878906,119.2188720703125,121.65023040771484,149.05722045898438,149.9102783203125,145.16354370117188,139.1099853515625,144.66275024414062,144.02090454101562,138.43121337890625,132.18238830566406,137.1147003173828,122.48262786865234,105.96118927001953,92.59969329833984,126.3167953491211,122.65621948242188,117.58860778808594,111.21475982666016
34,77,75,48,52,37,108,94,-14.736618041992188,-21.734840393066406,5.901277542114258,27.934383392333984,41.0284309387207,54.89354705810547,5.78024435043335,15.23095417022705,21.801485061645508,26.932052612304688,-13.757364273071289,-13.652897834777832,-10.947214126586914,-7.859684944152832,-32.4335823059082,-27.9180850982666,-19.7769832611084,-12.415440559387207,-47.6685676574707,-55.672035217285156,-57.220115661621094,-56.56439208984375,26.569313049316406,74.57512664794922,76.89727783203125,37.44287872314453,9.583970069885254,-6.264311790466309,6.370241641998291,-31.3670711517334,-51.70283126831055,-64.98824310302734,5.525515079498291,-38.12588119506836,-63.12150955200195,-78.64928436279297,10.01790714263916,-27.440343856811523,-44.47825622558594,-51.80290222167969,15.252982139587402,-15.539673805236816,-32.44349670410156,-46.67977523803711,134.85073852539062,124.7740249633789,123.08963775634766,121.68360900878906,119.2188720703125,121.65023040771484,149.05722045898438,149.9102783203125,145.16354370117188,139.1099853515625,144.66275024414062,144.02090454101562,138.43121337890625,132.18238830566406,137.1147003173828,122.48262786865234,105.96118927001953,92.59969329833984,126.3167953491211,122.65621948242188,117.58860778808594,111.21475982666016
34,83,74,47,55,34,107,91,-14.608964920043945,-21.61627197265625,6.026534080505371,27.889263153076172,40.811729431152344,54.45132827758789,5.846827030181885,15.202972412109375,21.736669540405273,26.86181640625,-13.660597801208496,-13.716059684753418,-11.190662384033203,-8.254525184631348,-32.294517517089844,-26.322555541992188,-17.055103302001953,-9.055657386779785,-47.46739959716797,-55.52788543701172,-57.15199279785156,-56.58711624145508,26.830848693847656,74.89832305908203,77.27425384521484,37.73916244506836,9.828339576721191,-6.252087116241455,6.5595479011535645,-31.201148986816406,-51.58277893066406,-64.9448471069336,5.71752405166626,-37.9316520690918,-62.98451614379883,-78.63136291503906,10.236773490905762,-26.245676040649414,-41.41147232055664,-46.9273796081543,15.527568817138672,-15.250596046447754,-32.167137145996094,-46.44690704345703,134.85411071777344,125.0822525024414,123.59403228759766,121.83850860595703,119.07379913330078,121.24226379394531,149.0457763671875,149.9063720703125,145.30783081054688,139.42068481445312,144.51869201660156,143.7353515625,138.32028198242188,132.29966735839844,136.8826446533203,120.42134094238281,102.71148681640625,88.8566665649414,126.02462005615234,122.36727905273438,117.3663330078125,111.08170318603516
31,83,70,43,54,34,82,69,-14.56899642944336,-21.585281372070312,6.058237552642822,27.913379669189453,40.820594787597656,54.427330017089844,5.878754615783691,15.203422546386719,21.712080001831055,26.822025299072266,-13.622986793518066,-13.716510772705078,-11.228187561035156,-8.322532653808594,-32.249855041503906,-26.211162567138672,-16.886978149414062,-8.852996826171875,-47.41223907470703,-55.4902229309082,-57.13761520385742,-56.60061264038086,26.876529693603516,74.9539794921875,77.34359741210938,37.80583572387695,9.891501426696777,-6.221363544464111,6.595054626464844,-31.17266845703125,-51.583805084228516,-64.99638366699219,5.750782012939453,-37.896217346191406,-62.94883346557617,-78.60547637939453,10.272279739379883,-26.166290283203125,-41.25035095214844,-46.68820571899414,15.571072578430176,-15.205883979797363,-32.129364013671875,-46.425052642822266,134.82452392578125,125.10832214355469,123.65570068359375,121.86621856689453,119.06595611572266,121.19981384277344,149.0132293701172,149.90655517578125,145.40438842773438,139.61978149414062,144.46214294433594,143.56887817382812,138.13552856445312,132.12559509277344,136.81024169921875,120.27626037597656,102.52642822265625,88.6607437133789,125.94146728515625,122.31266784667969,117.34292602539062,111.09212493896484
33,82,67,47,53,33,97,90,-14.5352144241333,-21.557065963745117,6.087121486663818,27.93083953857422,40.823394775390625,54.40037536621094,5.90488862991333,15.201790809631348,21.688119888305664,26.783994674682617,-13.592070579528809,-13.711433410644531,-11.258184432983398,-8.384505271911621,-32.21278381347656,-25.865983963012695,-16.330354690551758,-8.189430236816406,-47.3660774230957,-55.44194793701172,-57.0953369140625,-56.567691802978516,26.910362243652344,74.9970932006836,77.39713287353516,37.85436248779297,9.936152458190918,-6.20558500289917,6.618497848510742,-31.15574836730957,-51.59001159667969,-65.0427017211914,5.773489952087402,-37.87070083618164,-62.922428131103516,-78.5901107788086,10.298203468322754,-25.908979415893555,-40.59663391113281,-45.674713134765625,15.605118751525879,-15.172614097595215,-32.098758697509766,-46.40110397338867,134.7982177734375,125.13212585449219,123.709716796875,121.8917236328125,119.06269073486328,121.16765594482422,148.98309326171875,149.88987731933594,145.46099853515625,139.7576904296875,144.41171264648438,143.39308166503906,137.93971252441406,131.94320678710938,136.74673461914062,119.82438659667969,101.85578918457031,87.91625213623047,125.86924743652344,122.2423324584961,117.28365325927734,111.04730224609375
34,80,66,48,51,29,117,108,-14.470809936523438,-21.502050399780273,6.1430840492248535,27.96619415283203,40.84858322143555,54.38987731933594,5.957603454589844,15.231194496154785,21.697477340698242,26.78145408630371,-13.531832695007324,-13.692622184753418,-11.30599308013916,-8.49554443359375,-32.14295959472656,-24.73407554626465,-14.547626495361328,-6.113138198852539,-47.28209686279297,-55.33700180053711,-56.97870635986328,-56.44054412841797,26.954547882080078,75.05622100830078,77.47290802001953,37.92108154296875,10.001999855041504,-6.174332141876221,6.645758152008057,-31.134414672851562,-51.59089660644531,-65.08513641357422,5.7997212409973145,-37.83824920654297,-62.88942337036133,-78.58049011230469,10.329780578613281,-25.028705596923828,-38.37794876098633,-42.299991607666016,15.649957656860352,-15.129528045654297,-32.0536003112793,-46.35304641723633,134.743896484375,125.1593246459961,123.7843017578125,121.91644287109375,119.04996490478516,121.11892700195312,148.92138671875,149.81988525390625,145.46487426757812,139.8498077392578,144.31822204589844,143.06564331054688,137.5802764892578,131.61500549316406,136.63314819335938,118.39873504638672,99.75577545166016,85.61897277832031,125.742431640625,122.08391571044922,117.11429595947266,110.8721923828125
